    265,  -74.9768906,  -20.1527939
    266,   65.7939224,  -112.211761
    267,   125.162926,  -112.373535
    268,   204.180481,  -112.200546
    269,   288.384827,  -10.2319813
    270,   95.6579514,  -112.131226
    271,  -75.7730637,   21.3913479
    272,  -75.8962479,   31.3059464
    273,  -75.0884857,  -9.65442276
    274,  -75.1842804,  -30.5932007
    275,  -75.7379456,  -71.1740646
    276,  -55.0065536,  -120.615135
    277,  -75.3389664,  -100.854462
    278,  -16.6435413,  -111.328781
    279,   3.49557948,  -110.005035
    280,    35.474926,  -111.132835
    281,   55.7868538,  -112.116669
    282,   85.7634583,  -112.171455
    283,   134.836716,  -112.442696
    284,   144.599991,  -112.445061
    285,   184.380539,  -112.321556
    286,   214.174759,  -111.998657
    287,    224.38324,  -111.606812
    288,   245.381409,     -110.292
    289,   288.300751,  -39.3871956
    290,    286.79184,  -79.6555481
    291,   286.199341,   -99.949585
    292,   287.210999,    -69.42939
    293,   287.651489,  -59.2520294
    294,    234.80603,  -110.987083
    295,   288.062134,  -49.2051659
    296,   288.567474,  -19.9226017
    297,   286.883423,   30.0937901
    298,   287.010315,   50.4242058
    299,   286.990662,   40.3580704
    300,   286.857941,   19.8201141
    301,   174.416626,  -112.386497
    302,   287.304657,   9.67951775
    303,   288.536987,  -29.5674858
    304,   115.464012,  -112.290413
    305,  -75.6544037,  -51.1223831
    306,  -75.4558487,  -40.9384804
    307,   154.521729,  -112.431801
    308,   164.449265,  -112.446129
    309,     24.83918,  -110.062935
    310,   75.8120804,  -112.249161
    311,   14.0281267,  -109.208145
    312,   105.581696,  -112.208847
    313,    194.25293,  -112.330727
    314,  -75.5929718,   11.2256069
    315,   196.182907,   1.65306878
    316,   217.406845,   29.2378006
    317,   203.206238,   9.16730404
    318,   62.8514099,  -40.6692352
    319,   23.4710159,  -19.6989555
    320,   217.791687,   39.0436363
    321,   175.203262,  -25.0744762
    322,   120.460815,  -48.7166138
    323,   152.769958,  -34.1464653
    324,     95.82724,  -45.4358749
    325,   182.732895,  -14.8676949
    326,   52.4036217,  -36.1017036
    327,   142.762421,  -38.5578461
    328,   33.2377281,  -25.2999878
    329,   163.155182,  -29.8202591
    330,   84.9661026,  -44.3159714
    331,   132.432434,  -43.2547798
    332,    107.12484,  -46.7444267
    333,   42.6550369,  -30.7703724
    334,   73.9537277,  -42.9176979
    335,   11.7858191,  -13.7469997
    336,   189.494583,  -6.27685547
    337,     211.0047,   15.8131495
    338,   5.27824831,  -1.88211274
    339,  0.922930896,   7.56855249
    340,  -3.85328841,   14.8821812
    341,  -11.3112831,   30.3567753
    342,   -19.577467,   40.7720718
    343,  -28.7762337,   50.6986465
    344,  -18.9116707,   49.9492073
    345,  -38.3776436,   51.1144714
    346,  -57.1948853,   51.2643051
    347,   250.740799,   42.2405548
    348,   241.426163,    42.021122
